0.05228 4.10534
0.05246 4.04646
0.05274 4.08045
0.05292 4.17989
0.05323 3.94942
0.05320 4.49705
0.05367 3.81353
0.05374 4.10648
0.05388 4.35703
0.05402 4.13990
0.05424 4.48055
0.05446 4.35648
0.05465 4.08092
0.05490 4.04545
0.05505 4.24413
0.05533 4.19953
0.05534 4.38996
0.05551 4.47099
0.05561 4.29556
0.05596 4.31903
0.05599 4.57771
0.05601 4.45323
0.05615 4.48218
0.05631 4.22752
0.05642 4.64831
0.05647 4.46158
0.05693 4.46637
0.05699 4.39288
0.05720 4.45109
0.05733 4.57430
0.05743 4.65046
0.05766 4.69678
0.05784 4.39529
0.05806 4.46736
0.05815 4.58218
0.05852 4.89515
0.05867 4.46448
0.05886 4.45799
0.05896 4.71426
0.05906 4.60621
0.05915 4.49491
0.05948 4.94645
0.05964 4.82605
0.05979 4.86095
0.05997 4.47777
0.06021 5.17155
0.06060 4.58203
0.06069 4.73672
0.06077 4.75994
0.06098 4.80996
0.06133 5.07114
0.06136 4.99884
0.06171 4.60903
0.06202 4.76157
0.06203 4.86676
0.06215 4.99073
0.06248 5.36011
0.06260 4.65792
0.06265 4.89156
0.06281 4.88590
0.06293 5.16593
0.06301 5.12766
0.06323 5.18704
0.06349 5.27231
0.06362 5.14815
0.06389 4.93454
0.06388 5.05259
0.06427 5.13291
0.06440 5.14853
0.06466 5.26500
0.06476 4.99027
0.06507 5.11445
0.06515 5.21380
0.06538 5.29141
0.06554 5.26929
0.06567 5.18442
0.06603 5.27696
0.06622 5.32852
0.06633 5.33922
0.06639 5.39459
0.06657 5.18074
0.06666 5.36948
0.06682 5.40762
0.06690 5.28198
0.06694 5.51592
0.06741 5.35348
0.06761 5.53969
0.06776 5.69766
0.06792 5.52440
0.06812 5.63972
0.06837 5.41155
0.06861 5.49804
0.06872 5.28539
0.06896 5.52595
0.06908 5.87264
0.06937 5.72885
0.06946 5.87516
0.06966 5.34477
0.06975 5.64955
0.06994 5.69936
0.07032 5.58014
0.07053 5.65328
0.07085 5.69174
0.07095 5.78635
0.07103 5.93747
0.07123 5.61801
0.07159 5.82926
0.07169 5.99302
0.07188 5.93201
0.07207 5.87890
0.07212 5.61235
0.07227 5.70090
0.07248 5.91996
0.07261 5.77555
0.07264 5.97168
0.07308 5.57830
0.07315 5.85050
0.07335 5.95041
0.07355 5.99893
0.07389 6.12132
0.07408 6.06570
0.07434 6.28631
0.07449 6.18316
0.07458 6.17160
0.07477 6.09354
0.07516 6.26173
0.07529 6.11403
0.07545 5.86958
0.07556 5.89331
0.07560 6.11032
0.07586 6.24681
0.07597 6.41135
0.07607 6.17474
0.07637 6.23777
0.07641 6.39945
0.07670 6.29321
0.07682 6.27354
0.07697 6.31968
0.07721 6.14169
0.07746 6.25503
0.07763 6.36372
0.07782 6.22245
0.07807 6.35755
0.07835 6.29911
0.07858 6.32536
0.07877 6.40413
0.07911 6.53238
0.07915 6.79693
0.07934 6.50740
0.07955 6.57439
0.07981 6.62331
0.07987 6.77456
0.08029 6.72112
0.08056 6.68329
0.08070 6.35698
0.08086 6.67081
0.08093 6.66747
0.08109 6.60086
0.08115 6.78276
0.08137 6.78653
0.08148 6.73582
0.08165 6.56725
0.08173 6.82867
0.08196 6.67824
0.08202 6.87115
0.08219 6.53110
0.08219 6.64833
0.08229 6.80733
0.08234 6.80446
0.08254 6.78894
0.08281 6.74346
0.08301 6.67479
0.08315 6.63199
0.08340 6.86319
0.08362 6.65491
0.08380 6.74794
0.08404 7.03498
0.08431 7.11676
0.08445 6.98749
0.08462 6.91656
0.08460 7.10354
0.08500 6.86806
0.08506 7.35411
0.08525 7.01061
0.08524 7.01675
0.08548 7.09563
0.08549 7.16984
0.08585 7.15791
0.08585 7.26613
0.08602 7.07978
0.08631 6.83894
0.08649 7.07638
0.08675 6.98944
0.08684 6.97229
0.08708 7.11014
0.08734 7.17237
0.08749 7.04061
0.08751 7.07317
0.08777 7.35955
0.08804 7.38515
0.08837 7.34450
0.08848 7.51938
0.08858 7.40370
0.08891 7.41291
0.08911 7.33760
0.08914 7.38194
0.08928 7.48386
0.08971 7.41203
0.08991 7.46969
0.09004 7.57348
0.09030 7.41448
0.09044 7.64652
0.09059 7.40647
0.09083 7.38351
0.09110 7.41198
0.09131 7.61530
0.09180 7.62106
0.09197 7.59921
0.09214 7.60295
0.09221 7.73555
0.09250 8.04127
0.09278 8.11140
0.09295 7.90603
0.09302 7.90356
0.09310 7.95015
0.09333 7.83974
0.09358 7.61010
0.09376 7.79880
0.09381 7.87600
0.09405 7.87861
0.09416 7.71546
0.09427 7.78064
0.09433 7.90022
0.09457 7.86674
0.09502 7.72798
0.09519 8.11082
0.09529 7.84919
0.09530 8.20195
0.09538 7.83903
0.09549 7.91760
0.09565 8.13223
0.09587 8.22554
0.09600 7.95970
0.09630 8.06330
0.09648 7.93114
0.09661 8.09186
0.09680 7.94262
0.09698 7.93020
0.09719 8.27799
0.09753 8.09096
0.09762 8.06599
0.09823 8.12793
0.09832 8.30834
0.09849 8.19745
0.09872 8.17741
0.09889 8.24780
0.09901 8.49503
0.09909 8.47029
0.09936 8.25108
0.09946 8.33489
0.09956 8.34563
0.09986 8.29894
0.10019 8.55163
0.10030 8.37731
0.10051 8.33122
0.10071 8.40061
0.10079 8.74798
0.10105 8.58463
0.10129 8.73463
0.10142 8.55861
0.10157 8.46608
0.10176 8.75341
0.10184 8.43264
0.10186 8.66611
0.10201 8.65336
0.10223 8.72258
0.10236 8.57770
0.10259 8.87719
0.10267 8.53026
0.10281 8.85679
0.10315 8.72958
0.10321 8.56690
0.10345 8.64374
0.10355 8.95076
0.10381 8.79398
0.10395 8.62339
0.10415 8.54836
0.10429 8.85443
0.10464 8.84735
0.10484 9.03955
0.10500 8.77567
0.10513 9.04254
0.10521 9.15944
0.10542 8.92074
0.10550 8.83610
0.10581 8.98853
0.10600 8.86242
0.10614 8.91540
0.10627 8.87411
0.10644 9.07207
0.10681 8.90248
0.10697 9.12683
0.10710 8.90872
0.10730 9.11593
0.10743 8.97992
0.10748 9.12905
0.10753 9.12312
0.10767 9.09673
0.10781 9.23199
0.10797 9.06409
0.10830 9.15084
0.10837 9.53577
0.10878 9.46404
0.10881 9.54004
0.10935 9.19059
0.10951 9.27083
0.10969 9.27042
0.10996 9.62187
0.11002 9.61984
0.11019 9.61084
0.11026 9.30548
0.11042 9.24251
0.11079 9.58954
0.11109 9.66785
0.11118 9.30917
0.11143 9.30802
0.11159 9.42683
0.11156 9.72356
0.11195 9.39587
0.11204 9.62628
0.11210 9.68712
0.11229 9.49048
0.11236 9.71030
0.11243 9.53723
0.11271 9.62606
0.11340 9.56113
0.11351 9.89018
0.11375 9.77151
0.11377 9.72398
0.11402 9.61109
0.11424 9.58616
0.11449 9.83376
0.11471 9.74584
0.11487 9.67346
0.11511 9.94531
0.11533 9.79715
0.11555 9.96860
0.11569 9.99391
0.11582 9.86703
0.11591 9.90144
0.11623 10.00584
0.11633 10.11734
0.11639 9.97048
0.11666 10.10475
0.11681 9.90390
0.11701 10.14306
0.11716 9.99152
0.11733 9.92957
0.11740 10.18185
0.11757 9.97404
0.11765 10.21874
0.11788 9.93939
0.11797 9.75186
0.11811 10.18179
0.11829 10.42383
0.11840 10.29946
0.11877 10.12970
0.11893 10.44332
0.11955 10.20323
0.11960 10.15339
0.11972 10.34088
0.11986 10.37870
0.12006 10.34049
0.12009 10.47520
0.12044 10.28187
0.12062 10.46943
0.12068 10.42926
0.12105 10.48259
0.12121 10.55808
0.12135 10.38551
0.12147 10.50952
0.12184 10.44921
0.12208 10.57260
0.12225 10.55309
0.12236 10.44349
0.12255 10.44569
0.12264 10.51981
0.12292 10.61241
0.12305 10.54246
0.12312 10.70235
0.12321 10.68968
0.12335 10.76878
0.12360 10.47751
0.12360 10.92754
0.12378 10.81053
0.12395 10.90558
0.12418 10.70350
0.12429 10.74855
0.12447 10.55293
0.12454 10.95522
0.12469 10.79250
0.12492 10.77883
0.12520 10.67059
0.12521 10.76036
0.12547 10.93181
0.12559 11.01102
0.12590 11.01194
0.12609 10.71486
0.12616 11.14476
0.12637 10.78553
0.12659 10.92023
0.12699 10.93935
0.12725 10.64480
0.12738 11.07338
0.12754 11.24529
0.12777 11.10360
0.12800 11.21009
0.12824 11.32078
0.12841 11.20635
0.12862 11.03953
0.12897 11.09197
0.12903 11.41243
0.12945 11.33488
0.12961 11.41755
0.12982 11.33491
0.12989 11.59064
0.13041 11.48030
0.13039 11.96462
0.13049 11.37787
0.13051 11.46774
0.13074 11.32862
0.13089 11.41479
0.13090 11.50130
0.13100 11.42222
0.13113 11.36763
0.13162 11.41020
0.13173 11.80166
0.13188 11.45383
0.13192 11.72177
0.13206 11.67784
0.13218 11.73364
0.13249 11.77433
0.13260 11.55145
0.13279 11.70011
0.13284 11.82780
0.13295 11.42723
0.13308 11.57979
0.13318 11.95412
0.13349 11.81273
0.13359 11.52628
0.13391 11.67192
0.13410 11.69035
0.13420 11.97987
0.13431 11.80407
0.13467 11.61782
0.13487 11.99312
0.13517 11.66677
0.13533 12.36862
0.13560 11.85678
0.13566 11.94595
0.13573 12.03492
0.13609 12.22568
0.13622 11.92389
0.13632 12.08032
0.13657 12.00222
0.13693 12.08619
0.13700 12.09861
0.13743 11.97933
0.13758 12.31396
0.13761 12.17094
0.13786 12.27585
0.13823 12.20169
0.13826 12.22822
0.13841 12.36474
0.13859 12.49339
0.13871 12.27402
0.13875 12.21517
0.13894 12.38304
0.13905 12.41342
0.13919 12.23166
0.13948 12.24102
0.13981 12.45799
0.13999 12.03550
0.14003 12.48674
0.14012 12.37080
0.14044 12.31505
0.14052 12.70965
0.14065 12.43980
0.14067 12.60191
0.14080 12.35920
0.14088 12.64066
0.14109 12.47495
0.14137 12.41555
0.14153 12.52227
0.14183 12.96856
0.14209 12.51251
0.14234 12.41510
0.14254 12.76357
0.14283 12.55561
0.14289 12.63263
0.14321 12.62763
0.14334 12.60881
0.14353 12.71707
0.14374 13.02690
0.14394 12.59910
0.14421 12.73058
0.14428 12.72094
0.14439 12.81491
0.14448 12.84821
0.14500 12.66470
0.14517 13.18424
0.14539 13.12955
0.14550 13.18561
0.14564 13.12189
0.14580 12.90111
0.14616 13.22452
0.14640 12.75394
0.14645 12.89131
0.14657 13.07040
0.14675 12.91622
0.14689 13.08231
0.14694 13.29378
0.14728 13.11508
0.14745 13.07675
0.14770 13.22682
0.14783 13.20600
0.14820 13.31735
0.14832 13.34438
0.14869 13.17845
0.14898 13.26614
0.14914 13.15845
0.14915 13.63968
0.14933 13.57461
0.14958 13.45659
0.14974 13.25955
0.14986 13.47317
0.14998 13.59575
0.15035 13.34894
0.15042 13.59248
0.15081 13.57396
0.15097 13.80895
0.15113 13.66748
0.15132 13.45606
0.15145 13.42909
0.15175 13.48706
0.15173 13.62716
0.15204 13.67072
0.15209 13.55754
0.15212 13.74174
0.15224 13.81056
0.15243 13.54696
0.15256 13.67337
0.15257 13.66860
0.15274 13.83483
0.15278 13.90106
0.15297 13.47397
0.15305 13.63515
0.15326 13.56042
0.15328 13.77720
0.15350 13.57008
0.15369 13.81066
0.15379 13.95232
0.15397 14.02496
0.15423 13.63139
0.15431 14.02033
0.15434 14.06942
0.15467 14.03876
0.15479 13.87325
0.15517 13.86146
0.15538 13.87789
0.15541 14.27100
0.15574 14.00708
0.15607 13.83708
0.15621 14.12034
0.15658 13.98860
0.15702 14.05970
0.15702 14.15094
0.15744 14.07150
0.15780 14.37992
0.15787 14.39424
0.15802 14.33414
0.15841 14.44740
0.15847 14.34171
0.15851 14.34042
0.15874 14.35580
0.15884 14.46222
0.15908 14.27568
0.15929 14.23609
0.15949 14.43135
0.15956 14.25087
0.15998 14.44981
0.16006 14.85221
0.16036 14.42603
0.16038 14.68434
0.16062 14.52397
0.16073 14.83263
0.16081 14.68774
0.16104 14.64224
0.16133 14.67237
0.16148 14.48849
0.16172 14.73703
0.16189 14.79759
0.16202 15.07692
0.16238 14.79355
0.16257 14.67197
0.16262 14.95847
0.16290 14.81578
0.16287 14.70755
0.16315 14.63200
0.16311 14.76152
0.16356 14.63996
0.16373 15.00315
0.16398 14.89053
0.16405 14.86012
0.16434 15.14018
0.16450 15.23013
0.16456 14.98348
0.16471 15.04661
0.16480 15.08853
0.16493 14.93474
0.16517 14.81677
0.16543 14.97833
0.16560 14.89428
0.16565 15.16169
0.16568 15.22681
0.16586 15.04029
0.16599 15.06807
0.16614 15.26344
0.16630 15.09483
0.16646 15.07522
0.16661 15.18484
0.16663 15.36975
0.16679 15.16178
0.16697 15.35580
0.16715 15.38720
0.16747 15.38265
0.16783 15.14529
0.16788 15.38786
0.16802 15.45833
0.16819 15.34420
0.16847 15.41602
0.16891 15.54195
0.16902 15.51615
0.16930 15.46763
0.16937 15.47979
0.16960 15.69637
0.16978 15.65931
0.17004 15.67537
0.17016 15.83260
0.17046 15.46665
0.17078 15.66419
0.17090 15.65401
0.17116 15.66463
0.17130 15.66430
0.17142 15.73762
0.17164 15.53541
0.17179 15.93146
0.17191 15.92997
0.17201 15.62247
0.17216 15.96793
0.17242 15.71562
0.17275 15.87357
0.17308 15.82715
0.17323 15.96956
0.17345 15.95797
0.17358 16.13548
0.17375 15.92742
0.17389 15.75240
0.17394 15.99614
0.17444 15.98796
0.17467 16.20661
0.17481 16.14646
0.17500 16.04898
0.17520 15.95855
0.17521 16.35063
0.17522 16.08155
0.17540 16.27424
0.17567 16.11758
0.17585 16.13930
0.17598 16.07060
0.17616 16.20450
0.17617 16.26806
0.17656 16.32837
0.17670 16.28520
0.17681 16.23851
0.17699 16.35085
0.17727 16.24650
0.17740 16.63226
0.17761 16.34507
0.17774 16.43208
0.17778 16.65394
0.17792 16.70653
0.17808 16.39619
0.17823 16.39816
0.17861 16.58572
0.17872 16.40181
0.17882 16.84958
0.17898 16.51245
0.17929 16.43403
0.17936 16.54738
0.17957 16.73607
0.17967 16.72624
0.17998 16.59394
0.18007 16.63199
0.18030 16.53212
0.18045 16.96990
0.18093 16.56726
0.18113 16.91530
0.18134 16.80759
0.18136 16.80302
0.18160 16.94444
0.18175 16.83661
0.18197 16.83741
0.18203 17.19353
0.18243 17.20333
0.18254 17.03019
0.18271 16.70746
0.18299 17.07023
0.18309 16.96053
0.18326 17.14980
0.18350 17.07272
0.18358 17.34428
0.18382 17.22593
0.18399 17.22353
0.18410 17.02110
0.18436 17.33439
0.18462 17.09438
0.18478 17.03673
0.18496 17.27197
0.18516 17.29169
0.18550 17.03977
0.18570 17.30329
0.18583 17.27118
0.18598 17.39717
0.18606 17.41179
0.18617 17.38932
0.18631 17.41228
0.18649 17.24260
0.18674 17.27564
0.18689 17.39454
0.18706 17.31728
0.18739 17.38712
0.18756 17.69495
0.18768 17.84462
0.18807 17.71248
0.18814 17.49493
0.18823 17.59417
0.18832 17.89006
0.18856 17.59413
0.18869 17.61263
0.18877 17.47990
0.18885 17.56585
0.18893 17.67892
0.18901 17.37935
0.18915 17.56018
0.18935 17.67498
0.18947 17.61568
0.18961 17.77843
0.19022 17.69898
0.19041 17.90293
0.19056 18.01221
0.19079 17.85932
0.19084 17.87882
0.19100 18.01213
0.19137 17.80703
0.19152 18.07868
0.19188 17.89855
0.19203 18.12779
0.19212 18.12741
0.19227 17.96775
0.19289 18.19729
0.19290 18.28518
0.19318 17.98835
0.19335 18.07501
0.19344 18.11200
0.19367 18.39533
0.19402 18.49123
0.19424 18.25868
0.19436 18.29539
0.19453 18.18992
0.19463 18.49405
0.19483 18.37862
0.19501 18.25700
0.19520 18.47534
0.19532 18.22693
0.19565 18.23339
0.19575 18.16289
0.19591 18.68788
0.19595 18.62047
0.19606 18.53246
0.19617 18.18676
0.19640 18.40206
0.19651 18.50361
0.19663 18.69225
0.19673 18.35619
0.19686 18.45164
0.19699 18.58970
0.19747 18.67506
0.19759 18.47515
0.19786 18.54972
0.19802 18.63246
0.19821 18.48624
0.19828 18.48951
0.19834 18.81671
0.19855 18.46441
0.19885 18.38187
0.19900 18.55895
0.19908 18.89138
0.19926 18.82864
0.19944 18.64291
0.19967 18.73666
0.19994 18.83949
0.20003 19.04395
0.20014 18.85500
0.20032 18.83425
0.20055 19.11800
0.20077 19.10300
0.20083 19.04476
0.20126 18.88189
0.20145 18.88338
0.20159 18.85227
0.20172 18.98523
0.20195 18.90787
0.20204 19.03947
0.20236 18.97232
0.20261 19.35101
0.20279 19.29479
0.20284 19.03518
0.20317 19.25516
0.20338 19.11259
0.20359 19.09595
0.20385 19.43531
0.20399 19.39028
0.20410 19.30750
0.20451 19.14916
0.20448 19.62771
0.20459 19.52456
0.20469 19.41053
0.20484 19.29625
0.20528 19.26890
0.20537 19.44778
0.20541 19.48596
0.20561 19.31845
0.20595 19.34995
0.20596 19.49958
0.20616 19.84006
0.20652 19.36847
0.20677 19.48782
0.20689 19.55893
0.20703 19.80592
0.20727 19.69980
0.20749 19.62494
0.20761 19.73531
0.20787 19.69605
0.20812 19.62613
0.20817 19.80361
0.20821 20.01675
0.20831 20.05721
0.20847 19.91528
0.20856 19.77143
0.20870 19.82481
0.20881 19.88560
0.20908 19.96808
0.20929 19.91054
0.20955 19.83463
0.20962 19.94423
0.20996 19.92959
0.20993 20.10431
0.21029 19.81963
0.21035 20.07939
0.21047 19.94831
0.21061 20.14166
0.21080 20.13465
0.21094 20.17294
0.21102 20.24202
0.21123 20.39997
0.21142 19.90349
0.21160 20.04835
0.21191 20.20534
0.21204 20.31086
0.21225 20.25616
0.21240 20.50551
0.21260 20.47123
0.21272 20.29454
0.21325 20.18171
0.21334 20.37089
0.21349 20.52302
0.21362 20.45996
0.21377 20.39779
0.21411 20.43418
0.21429 20.66615
0.21459 20.43840
0.21469 20.39985
0.21487 20.52994
0.21504 20.53552
0.21508 20.76995
0.21529 20.48230
0.21569 20.75446
0.21594 20.59158
0.21632 20.83250
0.21644 20.76177
0.21670 20.72321
0.21683 20.89224
0.21710 20.92672
0.21727 21.09191
0.21733 20.81092
0.21747 20.84563
0.21753 20.99410
0.21771 20.76991
0.21788 21.02137
0.21814 20.82855
0.21821 20.95245
0.21828 21.12458
0.21839 20.91416
0.21872 21.02611
0.21889 20.94885
0.21892 20.94946
0.21905 21.02440
0.21942 20.99963
0.21949 21.24159
0.21959 20.99906
0.21969 21.23353
0.21976 21.04601
0.21986 21.24172
0.22004 21.07896
0.22031 21.21579
0.22036 21.05684
0.22049 21.02255
0.22090 21.06679
0.22101 21.16081
0.22107 21.32875
0.22123 21.42027
0.22140 21.42413
0.22155 21.24279
0.22173 21.35393
0.22185 21.41099
0.22205 21.35055
0.22222 21.15631
0.22241 21.35995
0.22257 21.51535
0.22290 21.07943
0.22293 21.29681
0.22328 21.28322
0.22339 21.54930
0.22355 21.50841
0.22383 21.27164
0.22405 21.72931
0.22426 21.76496
0.22441 21.74223
0.22453 21.67972
0.22497 21.69333
0.22519 21.68138
0.22518 21.62242
0.22558 21.65265
0.22597 21.54399
0.22611 21.54149
0.22611 21.85585
0.22627 21.61137
0.22647 21.64596
0.22661 21.92110
0.22685 21.95287
0.22703 21.72519
0.22715 21.93977
0.22729 22.03234
0.22764 21.79701
0.22781 22.06130
0.22791 21.93324
0.22810 21.73616
0.22847 21.94907
0.22851 22.14506
0.22871 22.21803
0.22884 21.92987
0.22908 21.92895
0.22930 22.05540
0.22957 21.99727
0.22964 22.17191
0.22991 22.11950
0.23006 22.14742
0.23032 22.25872
0.23057 22.27020
0.23072 22.13390
0.23084 22.44721
0.23125 22.33181
0.23132 22.29516
0.23161 22.26699
0.23171 22.42911
0.23187 22.45363
0.23196 22.20953
0.23198 22.37063
0.23217 22.41247
0.23219 22.59644
0.23238 22.25353
0.23251 22.40544
0.23291 22.43355
0.23305 22.35141
0.23340 22.62686
0.23347 22.51384
0.23382 22.41359
0.23383 22.63009
0.23409 22.46914
0.23417 22.60750
0.23431 22.61414
0.23461 22.93884
0.23473 22.82945
0.23487 22.61741
0.23499 22.62702
0.23525 22.70696
0.23538 22.77818
0.23551 22.67908
0.23565 22.68143
0.23586 22.70697
0.23599 23.12750
0.23626 22.96179
0.23631 22.83665
0.23646 22.68306
0.23677 23.04314
0.23694 23.05655
0.23710 23.01222
0.23754 23.05998
0.23768 23.27504
0.23784 22.83839
0.23791 22.93675
0.23811 23.21456
0.23825 22.98957
0.23840 23.20089
0.23860 23.03758
0.23910 23.16227
0.23923 23.19724
0.23937 23.01029
0.23952 23.00789
0.23973 23.39663
0.23973 23.47106
0.24007 23.46800
0.24024 23.15590
0.24063 23.55782
0.24072 23.43155
0.24091 23.46712
0.24108 23.22982
0.24114 23.54206
0.24148 23.28118
0.24153 23.26273
0.24170 23.51762
0.24174 23.58167
0.24189 23.64274
0.24205 23.55396
0.24219 23.40961
0.24234 23.37771
0.24252 23.19834
0.24277 23.70879
0.24289 23.32364
0.24294 23.47777
0.24317 23.49893
0.24339 23.47694
0.24362 23.40834
0.24386 23.73629
0.24396 23.66423
0.24418 23.68337
0.24444 23.67995
0.24451 23.93858
0.24481 23.70077
0.24499 23.59566
0.24516 23.59201
0.24536 23.92805
0.24575 23.67205
0.24580 23.79045
0.24596 23.81526
0.24616 23.97028
0.24630 23.74034
0.24637 23.80325
0.24661 23.84797
0.24684 23.83189
0.24724 23.95960
0.24743 23.90465
0.24748 23.81353
0.24764 23.92064
0.24793 23.89597
0.24823 23.92814
0.24844 23.98456
0.24859 23.94360
0.24885 23.73699
0.24890 23.90969
0.24909 24.05680
0.24912 24.05571
0.24926 24.19641
0.24959 24.05100
0.24982 24.13833
0.25012 24.07018
0.25031 23.99212
0.25049 24.08228
0.25065 24.01537
0.25118 24.04956
0.25126 24.02248
0.25138 24.15010
0.25152 24.10647
0.25172 24.10409
0.25184 23.92961
0.25205 24.08995
0.25215 24.33495
0.25227 24.08228
0.25247 24.17753
0.25259 24.30673
0.25277 24.30501
0.25316 24.21451
0.25326 24.00705
0.25334 24.33297
0.25371 24.31992
0.25386 24.39149
0.25420 24.23632
0.25456 24.01562
0.25459 24.16817
0.25467 24.10506
0.25492 24.13322
0.25524 24.04183
0.25526 24.22712
0.25544 23.86074
0.25556 24.19199
0.25573 24.16562
0.25586 24.29935
0.25609 24.31370
0.25618 24.02367
